Original_Path,New_WebP_Path,Status,Error
images\100percent\SP24_AEROCRAFT_60032-00014_PROFILE_a16d7721-f810-4adf-8a7b-ce3467a1f548.jpg,processed_images\100percent\SP24_AEROCRAFT_60032-00014_PROFILE_a16d7721-f810-4adf-8a7b-ce3467a1f548.webp,SUCCESS,
images\100percent\SP24_AEROCRAFT_60032-00014_TOP_c3eb0261-e54f-44b0-b792-853461febde1.jpg,processed_images\100percent\SP24_AEROCRAFT_60032-00014_TOP_c3eb0261-e54f-44b0-b792-853461febde1.webp,SUCCESS,
images\100percent\SP24_AEROCRAFT_60032-00015_3Q.jpg,processed_images\100percent\SP24_AEROCRAFT_60032-00015_3Q.webp,SUCCESS,
images\100percent\SP24_AEROCRAFT_60032-00015_FRONT.jpg,processed_images\100percent\SP24_AEROCRAFT_60032-00015_FRONT.webp,SUCCESS,
images\100percent\SP24_AEROCRAFT_60032-00015_PROFILE.jpg,processed_images\100percent\SP24_AEROCRAFT_60032-00015_PROFILE.webp,SUCCESS,
images\100percent\SP24_AEROCRAFT_60032-00015_TOP.jpg,processed_images\100percent\SP24_AEROCRAFT_60032-00015_TOP.webp,SUCCESS,
images\100percent\SP24_AEROCRAFT_LENS_69104-00006.jpg,processed_images\100percent\SP24_AEROCRAFT_LENS_69104-00006.webp,SUCCESS,
images\100percent\SP24_AEROCRAFT_LENS_69104-00007.jpg,processed_images\100percent\SP24_AEROCRAFT_LENS_69104-00007.webp,SUCCESS,
images\100percent\SP24_AEROCRAFT_LENS_69104-00009_9641a38d-150d-4122-a049-81255b506184.jpg,processed_images\100percent\SP24_AEROCRAFT_LENS_69104-00009_9641a38d-150d-4122-a049-81255b506184.webp,SUCCESS,
images\100percent\SP24_AEROCRAFT_LENS_69104-00010_daab991e-2119-4772-af86-d31a5e42e5dc.jpg,processed_images\100percent\SP24_AEROCRAFT_LENS_69104-00010_daab991e-2119-4772-af86-d31a5e42e5dc.webp,SUCCESS,
images\100percent\SP24_AEROCRAFT_NOSE_PAD_69105-00001-002.jpg,processed_images\100percent\SP24_AEROCRAFT_NOSE_PAD_69105-00001-002.webp,SUCCESS,
images\100percent\SP24_ARMEGA_50004_00030.jpg,processed_images\100percent\SP24_ARMEGA_50004_00030.webp,SUCCESS,
images\100percent\SP24_ARMEGA_50005-00030.jpg,processed_images\100percent\SP24_ARMEGA_50005-00030.webp,SUCCESS,
images\100percent\SP24_ERBA_60061-00001_HAVANA_GREY_GREEN_3Q.jpg,processed_images\100percent\SP24_ERBA_60061-00001_HAVANA_GREY_GREEN_3Q.webp,SUCCESS,
images\100percent\SP24_ERBA_60061-00001_HAVANA_GREY_GREEN_FRONT.jpg,processed_images\100percent\SP24_ERBA_60061-00001_HAVANA_GREY_GREEN_FRONT.webp,SUCCESS,
images\100percent\SP24_ERBA_60061-00001_HAVANA_GREY_GREEN_PROFILE.jpg,processed_images\100percent\SP24_ERBA_60061-00001_HAVANA_GREY_GREEN_PROFILE.webp,SUCCESS,
images\100percent\SP24_ERBA_60061-00001_HAVANA_GREY_GREEN_TOP.jpg,processed_images\100percent\SP24_ERBA_60061-00001_HAVANA_GREY_GREEN_TOP.webp,SUCCESS,
images\100percent\SP24_ERBA_60061-00003_SOFT_TACT_BLACK_SMOKE_3Q_d5db1755-4802-4ba3-962e-25e8621d4941.jpg,processed_images\100percent\SP24_ERBA_60061-00003_SOFT_TACT_BLACK_SMOKE_3Q_d5db1755-4802-4ba3-962e-25e8621d4941.webp,SUCCESS,
images\100percent\SP24_ERBA_60061-00003_SOFT_TACT_BLACK_SMOKE_FRONT.jpg,processed_images\100percent\SP24_ERBA_60061-00003_SOFT_TACT_BLACK_SMOKE_FRONT.webp,SUCCESS,
images\100percent\SP24_ERBA_60061-00003_SOFT_TACT_BLACK_SMOKE_PROFILE.jpg,processed_images\100percent\SP24_ERBA_60061-00003_SOFT_TACT_BLACK_SMOKE_PROFILE.webp,SUCCESS,
images\100percent\SP24_ERBA_60061-00003_SOFT_TACT_BLACK_SMOKE_TOP.jpg,processed_images\100percent\SP24_ERBA_60061-00003_SOFT_TACT_BLACK_SMOKE_TOP.webp,SUCCESS,
images\100percent\SP24_GLENDALE_LENS_69047-00013_q10l06.jpg,processed_images\100percent\SP24_GLENDALE_LENS_69047-00013_q10l06.webp,SUCCESS,
images\100percent\SP24_KORBIN_60063-00001_3Q.jpg,processed_images\100percent\SP24_KORBIN_60063-00001_3Q.webp,SUCCESS,
images\100percent\SP24_KORBIN_60063-00001_FRONT.jpg,processed_images\100percent\SP24_KORBIN_60063-00001_FRONT.webp,SUCCESS,
images\100percent\SP24_KORBIN_60063-00001_TOP.jpg,processed_images\100percent\SP24_KORBIN_60063-00001_TOP.webp,SUCCESS,
images\100percent\SP24_KORBIN_60063-00001_PROFILE.jpg,processed_images\100percent\SP24_KORBIN_60063-00001_PROFILE.webp,SUCCESS,
images\100percent\SP24_KORBIN_60063-00002_3Q_e084dd2b-b358-49c2-ae9b-9c83401c908e.jpg,processed_images\100percent\SP24_KORBIN_60063-00002_3Q_e084dd2b-b358-49c2-ae9b-9c83401c908e.webp,SUCCESS,
images\100percent\SP24_KORBIN_60063-00002_FRONT_09bcc916-4fdd-401e-a46b-bcdf6fee205d.jpg,processed_images\100percent\SP24_KORBIN_60063-00002_FRONT_09bcc916-4fdd-401e-a46b-bcdf6fee205d.webp,SUCCESS,
images\100percent\SP24_KORBIN_60063-00002_PROFILE_b3450a06-6dc0-42bc-bfb1-c9cdee1007e5.jpg,processed_images\100percent\SP24_KORBIN_60063-00002_PROFILE_b3450a06-6dc0-42bc-bfb1-c9cdee1007e5.webp,SUCCESS,
images\100percent\SP24_KORBIN_60063-00002_TOP_484c4789-6fef-4a8e-bbf7-a83313b0b2f1.jpg,processed_images\100percent\SP24_KORBIN_60063-00002_TOP_484c4789-6fef-4a8e-bbf7-a83313b0b2f1.webp,SUCCESS,
images\100percent\SP24_KORBIN_60063-00010_3Q_d06ba5ad-dbee-4cfb-bca9-414c38cf3aec.jpg,processed_images\100percent\SP24_KORBIN_60063-00010_3Q_d06ba5ad-dbee-4cfb-bca9-414c38cf3aec.webp,SUCCESS,
images\100percent\SP24_KORBIN_60063-00010_FRONT_68fc3d83-180e-47f7-a6c4-01cc00fc1821.jpg,processed_images\100percent\SP24_KORBIN_60063-00010_FRONT_68fc3d83-180e-47f7-a6c4-01cc00fc1821.webp,SUCCESS,
images\100percent\SP24_KORBIN_60063-00010_PROFILE_6a3ed947-d093-4b65-a600-b86dd0f097b5.jpg,processed_images\100percent\SP24_KORBIN_60063-00010_PROFILE_6a3ed947-d093-4b65-a600-b86dd0f097b5.webp,SUCCESS,
images\100percent\SP24_KORBIN_60063-00010_TOP_da9ca607-edce-48e8-9abc-8b8c5460de90.jpg,processed_images\100percent\SP24_KORBIN_60063-00010_TOP_da9ca607-edce-48e8-9abc-8b8c5460de90.webp,SUCCESS,
images\100percent\SP24_KORBIN_LENS_69116-00001.jpg,processed_images\100percent\SP24_KORBIN_LENS_69116-00001.webp,SUCCESS,
images\100percent\SP24_KORBIN_LENS_69116-00002.jpg,processed_images\100percent\SP24_KORBIN_LENS_69116-00002.webp,SUCCESS,
images\100percent\SP24_KORBIN_LENS_69116-00004.jpg,processed_images\100percent\SP24_KORBIN_LENS_69116-00004.webp,SUCCESS,
images\100percent\SP24_KORBIN_LENS_69116-00005.jpg,processed_images\100percent\SP24_KORBIN_LENS_69116-00005.webp,SUCCESS,
images\100percent\SP24_KORBIN_NOSE_PAD_69117-00001-001.jpg,processed_images\100percent\SP24_KORBIN_NOSE_PAD_69117-00001-001.webp,SUCCESS,
images\100percent\SP24_KORBIN_NOSE_PAD_69117-00002-002.jpg,processed_images\100percent\SP24_KORBIN_NOSE_PAD_69117-00002-002.webp,SUCCESS,
images\100percent\SP24_KORBIN_X_60064-00001_3Q_134b4e8c-4e8c-4068-81c2-268547b5c141.jpg,processed_images\100percent\SP24_KORBIN_X_60064-00001_3Q_134b4e8c-4e8c-4068-81c2-268547b5c141.webp,SUCCESS,
images\100percent\SP24_KORBIN_X_60064-00001_FRONT_ae016dbd-9d60-47b5-bd91-0ffb407e9aad.jpg,processed_images\100percent\SP24_KORBIN_X_60064-00001_FRONT_ae016dbd-9d60-47b5-bd91-0ffb407e9aad.webp,SUCCESS,
images\100percent\SP24_KORBIN_X_60064-00001_PROFILE_7614360c-723d-4b33-9f4a-bc1933145d4c.jpg,processed_images\100percent\SP24_KORBIN_X_60064-00001_PROFILE_7614360c-723d-4b33-9f4a-bc1933145d4c.webp,SUCCESS,
images\100percent\SP24_KORBIN_X_60064-00001_TOP_c7078265-a6cc-4bd5-80b3-07bfb4aad2d7.jpg,processed_images\100percent\SP24_KORBIN_X_60064-00001_TOP_c7078265-a6cc-4bd5-80b3-07bfb4aad2d7.webp,SUCCESS,
images\100percent\SP24_KORBIN_X_LENS_69120-00001.jpg,processed_images\100percent\SP24_KORBIN_X_LENS_69120-00001.webp,SUCCESS,
images\100percent\SP24_KORBIN_X_LENS_69120-00002.jpg,processed_images\100percent\SP24_KORBIN_X_LENS_69120-00002.webp,SUCCESS,
images\100percent\SP24_RX_INSERT_KIT_659b5062-48b1-4cf5-984b-0e9162ff9524.jpg,processed_images\100percent\SP24_RX_INSERT_KIT_659b5062-48b1-4cf5-984b-0e9162ff9524.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00001_3Q_ef6c8040-5e50-484c-8326-a3c3d2010066.jpg,processed_images\100percent\SP24_SLENDALE_60057-00001_3Q_ef6c8040-5e50-484c-8326-a3c3d2010066.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00001_FRONT_ba00f180-d852-455d-9a14-f64c81e90ffb.jpg,processed_images\100percent\SP24_SLENDALE_60057-00001_FRONT_ba00f180-d852-455d-9a14-f64c81e90ffb.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00001_TOP_907566b1-0466-48aa-aaa1-324730f253ee.jpg,processed_images\100percent\SP24_SLENDALE_60057-00001_TOP_907566b1-0466-48aa-aaa1-324730f253ee.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00002_3Q_4beef37b-4e99-4ff6-b396-3e06e7156762.jpg,processed_images\100percent\SP24_SLENDALE_60057-00002_3Q_4beef37b-4e99-4ff6-b396-3e06e7156762.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00002_FRONT_f002f557-c567-42f6-ad91-93d06f8054f0.jpg,processed_images\100percent\SP24_SLENDALE_60057-00002_FRONT_f002f557-c567-42f6-ad91-93d06f8054f0.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00002_PROFILE_5cb46a85-4b7b-485c-a36f-4cb14bfd5f96.jpg,processed_images\100percent\SP24_SLENDALE_60057-00002_PROFILE_5cb46a85-4b7b-485c-a36f-4cb14bfd5f96.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00002_TOP_2dc76b69-d8cc-478f-9aca-3da8d2a6f079.jpg,processed_images\100percent\SP24_SLENDALE_60057-00002_TOP_2dc76b69-d8cc-478f-9aca-3da8d2a6f079.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00003_3Q_ec81ee7b-7aec-4408-85db-75149bf4ecb5.jpg,processed_images\100percent\SP24_SLENDALE_60057-00003_3Q_ec81ee7b-7aec-4408-85db-75149bf4ecb5.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00003_FRONT_92a50998-9f75-4946-a30b-e1322ad57472.jpg,processed_images\100percent\SP24_SLENDALE_60057-00003_FRONT_92a50998-9f75-4946-a30b-e1322ad57472.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00003_PROFILE_c3acc503-bf63-4488-967e-79a8f36abcf2.jpg,processed_images\100percent\SP24_SLENDALE_60057-00003_PROFILE_c3acc503-bf63-4488-967e-79a8f36abcf2.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00004_3Q_a863fcfe-f60f-4e60-9c29-151f93e1d469.jpg,processed_images\100percent\SP24_SLENDALE_60057-00004_3Q_a863fcfe-f60f-4e60-9c29-151f93e1d469.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00003_TOP_423ca27b-401f-4f0d-9ad6-ea18f5c337b6.jpg,processed_images\100percent\SP24_SLENDALE_60057-00003_TOP_423ca27b-401f-4f0d-9ad6-ea18f5c337b6.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00004_FRONT_973149e5-0598-4792-a883-d54c3210ba30.jpg,processed_images\100percent\SP24_SLENDALE_60057-00004_FRONT_973149e5-0598-4792-a883-d54c3210ba30.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00004_PROFILE_ed653357-29a7-4818-8282-9cb23808d9c4.jpg,processed_images\100percent\SP24_SLENDALE_60057-00004_PROFILE_ed653357-29a7-4818-8282-9cb23808d9c4.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00004_TOP_bb080f7f-8d70-4250-85dd-26f2c933610d.jpg,processed_images\100percent\SP24_SLENDALE_60057-00004_TOP_bb080f7f-8d70-4250-85dd-26f2c933610d.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00005_3Q_12cb8046-06b1-49fc-8747-b52558596b67.jpg,processed_images\100percent\SP24_SLENDALE_60057-00005_3Q_12cb8046-06b1-49fc-8747-b52558596b67.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00005_FRONT_1e67921a-db46-4e3d-ad9d-f292fa0fc7fe.jpg,processed_images\100percent\SP24_SLENDALE_60057-00005_FRONT_1e67921a-db46-4e3d-ad9d-f292fa0fc7fe.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00005_PROFILE_aa6570d9-ecdd-4e92-8f33-ecef72233c07.jpg,processed_images\100percent\SP24_SLENDALE_60057-00005_PROFILE_aa6570d9-ecdd-4e92-8f33-ecef72233c07.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00005_TOP_efc13883-5886-4b14-9145-d69cab966aa6.jpg,processed_images\100percent\SP24_SLENDALE_60057-00005_TOP_efc13883-5886-4b14-9145-d69cab966aa6.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00006_3Q_64a2e920-d58c-4550-bed9-662f93aa4e34.jpg,processed_images\100percent\SP24_SLENDALE_60057-00006_3Q_64a2e920-d58c-4550-bed9-662f93aa4e34.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00006_FRONT_abd6f94a-16a3-425b-a6c5-eeba9e035979.jpg,processed_images\100percent\SP24_SLENDALE_60057-00006_FRONT_abd6f94a-16a3-425b-a6c5-eeba9e035979.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00006_PROFILE_9889b4ce-b433-4251-8666-00cb6b24dd4f.jpg,processed_images\100percent\SP24_SLENDALE_60057-00006_PROFILE_9889b4ce-b433-4251-8666-00cb6b24dd4f.webp,SUCCESS,
images\100percent\SP24_SLENDALE_LENS_69113-00001.jpg,processed_images\100percent\SP24_SLENDALE_LENS_69113-00001.webp,SUCCESS,
images\100percent\SP24_SLENDALE_60057-00006_TOP_66f31dbb-17c3-4963-b443-3af5891d1391.jpg,processed_images\100percent\SP24_SLENDALE_60057-00006_TOP_66f31dbb-17c3-4963-b443-3af5891d1391.webp,SUCCESS,
images\100percent\SP24_SLENDALE_LENS_69113-00002.jpg,processed_images\100percent\SP24_SLENDALE_LENS_69113-00002.webp,SUCCESS,
images\100percent\SP24_SLENDALE_LENS_69113-00003.jpg,processed_images\100percent\SP24_SLENDALE_LENS_69113-00003.webp,SUCCESS,
images\100percent\SP24_SLENDALE_LENS_69113-00004.jpg,processed_images\100percent\SP24_SLENDALE_LENS_69113-00004.webp,SUCCESS,
images\100percent\SP24_SLENDALE_LENS_69113-00005.jpg,processed_images\100percent\SP24_SLENDALE_LENS_69113-00005.webp,SUCCESS,
images\100percent\SP24_SLENDALE_LENS_69113-00006.jpg,processed_images\100percent\SP24_SLENDALE_LENS_69113-00006.webp,SUCCESS,
images\100percent\SP24_SLENDALE_NOSE_BRIDGE_69115-00002-002.jpg,processed_images\100percent\SP24_SLENDALE_NOSE_BRIDGE_69115-00002-002.webp,SUCCESS,
images\100percent\SP24_SLENDALE_NOSE_BRIDGE_69115-00003-002.jpg,processed_images\100percent\SP24_SLENDALE_NOSE_BRIDGE_69115-00003-002.webp,SUCCESS,
images\100percent\SP24_SLENDALE_NOSE_BRIDGE_69115-00004-002.jpg,processed_images\100percent\SP24_SLENDALE_NOSE_BRIDGE_69115-00004-002.webp,SUCCESS,
images\100percent\SP24_SLENDALE_NOSE_PAD_69114-00001-002.jpg,processed_images\100percent\SP24_SLENDALE_NOSE_PAD_69114-00001-002.webp,SUCCESS,
images\100percent\SP24_SLENDALE_NOSE_PAD_69114-00002-002.jpg,processed_images\100percent\SP24_SLENDALE_NOSE_PAD_69114-00002-002.webp,SUCCESS,
images\100percent\SP24_SLENDALE_NOSE_PAD_69114-00003-002.jpg,processed_images\100percent\SP24_SLENDALE_NOSE_PAD_69114-00003-002.webp,SUCCESS,
images\100percent\SP24_SPEEDCRAFT_XS_LENS_69039-00012.jpg,processed_images\100percent\SP24_SPEEDCRAFT_XS_LENS_69039-00012.webp,SUCCESS,
images\100percent\SP24_STRATA_MINI_50033-00004_56cd37f2-5d69-41ac-bb8e-60b1b1ca4935.jpg,processed_images\100percent\SP24_STRATA_MINI_50033-00004_56cd37f2-5d69-41ac-bb8e-60b1b1ca4935.webp,SUCCESS,
images\100percent\SP24_STRATA_MINI_50033-00005_054a67b4-0326-4362-82fa-1340d5505807.jpg,processed_images\100percent\SP24_STRATA_MINI_50033-00005_054a67b4-0326-4362-82fa-1340d5505807.webp,SUCCESS,
images\100percent\SP24_STRATA_MINI_50033-00006_3bc6e63e-9b47-4254-b1a9-733a0db16a4e.jpg,processed_images\100percent\SP24_STRATA_MINI_50033-00006_3bc6e63e-9b47-4254-b1a9-733a0db16a4e.webp,SUCCESS,
images\100percent\SP25_ACCURI_2_50013-00053.jpg,processed_images\100percent\SP25_ACCURI_2_50013-00053.webp,SUCCESS,
images\100percent\SP25_ACCURI_2_50013-00054.jpg,processed_images\100percent\SP25_ACCURI_2_50013-00054.webp,SUCCESS,
images\100percent\SP25_ACCURI_2_50013-00055.jpg,processed_images\100percent\SP25_ACCURI_2_50013-00055.webp,SUCCESS,
images\100percent\SP25_ACCURI_2_50013-00056.jpg,processed_images\100percent\SP25_ACCURI_2_50013-00056.webp,SUCCESS,
images\100percent\SP25_ACCURI_2_50014-00053.jpg,processed_images\100percent\SP25_ACCURI_2_50014-00053.webp,SUCCESS,
images\100percent\SP25_ACCURI_2_50014-00054.jpg,processed_images\100percent\SP25_ACCURI_2_50014-00054.webp,SUCCESS,
images\100percent\SP25_ACCURI_2_50014-00055.jpg,processed_images\100percent\SP25_ACCURI_2_50014-00055.webp,SUCCESS,
images\100percent\SP25_ACCURI_2_50014-00056.jpg,processed_images\100percent\SP25_ACCURI_2_50014-00056.webp,SUCCESS,
images\100percent\SP25_AEROCRAFT_60032-00017_3Q.jpg,processed_images\100percent\SP25_AEROCRAFT_60032-00017_3Q.webp,SUCCESS,
images\100percent\SP25_AEROCRAFT_60032-00017_FRONT.jpg,processed_images\100percent\SP25_AEROCRAFT_60032-00017_FRONT.webp,SUCCESS,
images\100percent\SP25_AEROCRAFT_60032-00017_PROFILE.jpg,processed_images\100percent\SP25_AEROCRAFT_60032-00017_PROFILE.webp,SUCCESS,
images\100percent\SP25_AEROCRAFT_60032-00017_TOP.jpg,processed_images\100percent\SP25_AEROCRAFT_60032-00017_TOP.webp,SUCCESS,
images\100percent\SP25_AEROCRAFT_LENS_69104-00011_71d1d839-c8a5-4497-9259-89b9ca2720c7.jpg,processed_images\100percent\SP25_AEROCRAFT_LENS_69104-00011_71d1d839-c8a5-4497-9259-89b9ca2720c7.webp,SUCCESS,
images\100percent\SP25_AEROCRAFT_LENS_69104-00012.jpg,processed_images\100percent\SP25_AEROCRAFT_LENS_69104-00012.webp,SUCCESS,
images\100percent\SP25_AEROCRAFT_LENS_69104-00013.jpg,processed_images\100percent\SP25_AEROCRAFT_LENS_69104-00013.webp,SUCCESS,
images\100percent\SP25_AIRMATIC_JERSEY_40086-00005-F-007.jpg,processed_images\100percent\SP25_AIRMATIC_JERSEY_40086-00005-F-007.webp,SUCCESS,
images\100percent\SP25_AIRMATIC_JERSEY_40086-00005-B-010.jpg,processed_images\100percent\SP25_AIRMATIC_JERSEY_40086-00005-B-010.webp,SUCCESS,
images\100percent\SP25_AIRMATIC_JERSEY_40087-00001-B-014.jpg,processed_images\100percent\SP25_AIRMATIC_JERSEY_40087-00001-B-014.webp,SUCCESS,
images\100percent\SP25_AIRMATIC_JERSEY_40087-00001-F-004.jpg,processed_images\100percent\SP25_AIRMATIC_JERSEY_40087-00001-F-004.webp,SUCCESS,
images\100percent\SP25_AIRMATIC_JERSEY_40087-00005-B-007.jpg,processed_images\100percent\SP25_AIRMATIC_JERSEY_40087-00005-B-007.webp,SUCCESS,
images\100percent\SP25_AIRMATIC_JERSEY_40087-00005-F-003.jpg,processed_images\100percent\SP25_AIRMATIC_JERSEY_40087-00005-F-003.webp,SUCCESS,
images\100percent\SP25_ARMATIC_50059-00009.jpg,processed_images\100percent\SP25_ARMATIC_50059-00009.webp,SUCCESS,
images\100percent\SP25_ARMATIC_50059-00011.jpg,processed_images\100percent\SP25_ARMATIC_50059-00011.webp,SUCCESS,
images\100percent\SP25_ARMATIC_50060-00009.jpg,processed_images\100percent\SP25_ARMATIC_50060-00009.webp,SUCCESS,
images\100percent\SP25_ARMATIC_50060-00011.jpg,processed_images\100percent\SP25_ARMATIC_50060-00011.webp,SUCCESS,
images\100percent\SP25_ARMEGA_50005-00043.jpg,processed_images\100percent\SP25_ARMEGA_50005-00043.webp,SUCCESS,
images\100percent\SP25_ARMEGA_50004-00043.jpg,processed_images\100percent\SP25_ARMEGA_50004-00043.webp,SUCCESS,
images\100percent\SP25_BLAKE_60028-00025_3Q.jpg,processed_images\100percent\SP25_BLAKE_60028-00025_3Q.webp,SUCCESS,
images\100percent\SP25_BLAKE_60028-00025_FRONT.jpg,processed_images\100percent\SP25_BLAKE_60028-00025_FRONT.webp,SUCCESS,
images\100percent\SP25_BLAKE_60028-00025_TOP.jpg,processed_images\100percent\SP25_BLAKE_60028-00025_TOP.webp,SUCCESS,
images\100percent\SP25_BLAKE_60028-00025_PROFILE.jpg,processed_images\100percent\SP25_BLAKE_60028-00025_PROFILE.webp,SUCCESS,
images\100percent\SP25_BLAKE_60028-00026_3Q.jpg,processed_images\100percent\SP25_BLAKE_60028-00026_3Q.webp,SUCCESS,
images\100percent\SP25_BLAKE_60028-00026_FRONT.jpg,processed_images\100percent\SP25_BLAKE_60028-00026_FRONT.webp,SUCCESS,
images\100percent\SP25_BLAKE_60028-00026_PROFILE.jpg,processed_images\100percent\SP25_BLAKE_60028-00026_PROFILE.webp,SUCCESS,
images\100percent\SP25_BLAKE_60028-00026_TOP.jpg,processed_images\100percent\SP25_BLAKE_60028-00026_TOP.webp,SUCCESS,
images\100percent\SP25_BLAKE_60028-00027_3Q.jpg,processed_images\100percent\SP25_BLAKE_60028-00027_3Q.webp,SUCCESS,
images\100percent\SP25_BLAKE_60028-00027_FRONT.jpg,processed_images\100percent\SP25_BLAKE_60028-00027_FRONT.webp,SUCCESS,
images\100percent\SP25_BLAKE_60028-00027_PROFILE.jpg,processed_images\100percent\SP25_BLAKE_60028-00027_PROFILE.webp,SUCCESS,
images\100percent\SP25_BLAKE_60028-00027_TOP.jpg,processed_images\100percent\SP25_BLAKE_60028-00027_TOP.webp,SUCCESS,
images\100percent\SP25_ERBA_60061-00004_3Q.jpg,processed_images\100percent\SP25_ERBA_60061-00004_3Q.webp,SUCCESS,
images\100percent\SP25_ERBA_60061-00004_FRONT.jpg,processed_images\100percent\SP25_ERBA_60061-00004_FRONT.webp,SUCCESS,
images\100percent\SP25_ERBA_60061-00004_PROFILE.jpg,processed_images\100percent\SP25_ERBA_60061-00004_PROFILE.webp,SUCCESS,
images\100percent\SP25_ERBA_60061-00004_TOP.jpg,processed_images\100percent\SP25_ERBA_60061-00004_TOP.webp,SUCCESS,
images\100percent\SP25_ERBA_60061-00005_3Q.jpg,processed_images\100percent\SP25_ERBA_60061-00005_3Q.webp,SUCCESS,
images\100percent\SP25_ERBA_60061-00005_FRONT.jpg,processed_images\100percent\SP25_ERBA_60061-00005_FRONT.webp,SUCCESS,
images\100percent\SP25_ERBA_60061-00005_PROFILE.jpg,processed_images\100percent\SP25_ERBA_60061-00005_PROFILE.webp,SUCCESS,
images\100percent\SP25_ERBA_60061-00005_TOP.jpg,processed_images\100percent\SP25_ERBA_60061-00005_TOP.webp,SUCCESS,
images\100percent\SP25_HYPERCRAFT_60000-00030_3Q.jpg,processed_images\100percent\SP25_HYPERCRAFT_60000-00030_3Q.webp,SUCCESS,
images\100percent\SP25_HYPERCRAFT_60000-00030_FRONT.jpg,processed_images\100percent\SP25_HYPERCRAFT_60000-00030_FRONT.webp,SUCCESS,
images\100percent\SP25_HYPERCRAFT_60000-00030_PROFILE.jpg,processed_images\100percent\SP25_HYPERCRAFT_60000-00030_PROFILE.webp,SUCCESS,
images\100percent\SP25_HYPERCRAFT_60000-00030_TOP.jpg,processed_images\100percent\SP25_HYPERCRAFT_60000-00030_TOP.webp,SUCCESS,
images\100percent\SP25_HYPERCRAFT_SQ_60001-00006_3Q_8qep2f.jpg,processed_images\100percent\SP25_HYPERCRAFT_SQ_60001-00006_3Q_8qep2f.webp,SUCCESS,
images\100percent\SP25_HYPERCRAFT_SQ_60001-00006_FRONT_n1fegq.jpg,processed_images\100percent\SP25_HYPERCRAFT_SQ_60001-00006_FRONT_n1fegq.webp,SUCCESS,
images\100percent\SP25_HYPERCRAFT_SQ_60001-00006_PROFILE_523n8h.jpg,processed_images\100percent\SP25_HYPERCRAFT_SQ_60001-00006_PROFILE_523n8h.webp,SUCCESS,
images\100percent\SP25_HYPERCRAFT_SQ_60001-00006_TOP_2vzj2j.jpg,processed_images\100percent\SP25_HYPERCRAFT_SQ_60001-00006_TOP_2vzj2j.webp,SUCCESS,
images\100percent\SP25_HYPERCRAFT_XS_60002-00022_3Q.jpg,processed_images\100percent\SP25_HYPERCRAFT_XS_60002-00022_3Q.webp,SUCCESS,
images\100percent\SP25_HYPERCRAFT_XS_60002-00022_FRONT.jpg,processed_images\100percent\SP25_HYPERCRAFT_XS_60002-00022_FRONT.webp,SUCCESS,
